Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0422,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0423,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0424,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0425,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0427,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0428,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0429,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_13,PET0430,,,37.23794,-112.85064,1805,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0431,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0432,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0433,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0434,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0435,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0436,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0437,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0438,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helianthus petiolaris,PET_14,PET0439,,,40.55035,-109.91641,2140,Todesco,WGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
