Taxon_name,Pop_ID,Sample_name,Country,Pool_Size,Lat,Long,Alt,Author,Data_type
Populus trichocarpa,HZ,Ptrichocharpa_HZ00,,,55.22,-127.67,238,Holliday,Capture
Populus trichocarpa,HZ,Ptrichocharpa_HZ02,,,55.22,-127.67,238,Holliday,Capture
Populus trichocarpa,IR,Ptrichocharpa_IR00,,,56.73,-129.73,579,Holliday,Capture
Populus trichocarpa,JA,Ptrichocharpa_JA00,,,44,-122.92,150,Holliday,Capture
Populus trichocarpa,JA,Ptrichocharpa_JA03,,,44,-122.92,150,Holliday,Capture
Populus trichocarpa,JE,Ptrichocharpa_JE00,,,44.73,-123.08,100,Holliday,Capture
Populus trichocarpa,JE,Ptrichocharpa_JE02,,,44.73,-123.08,100,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD00,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD01,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD02,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD08,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD10,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD12,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD13,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KD,Ptrichocharpa_KD14,,,57.62,-153.58,36,Holliday,Capture
Populus trichocarpa,KI,Ptrichocharpa_KI00,,,52.93,-121.17,823,Holliday,Capture
Populus trichocarpa,KI,Ptrichocharpa_KI02,,,52.93,-121.17,823,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL00,,,51.12,-125.58,30,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL02,,,51.12,-125.58,30,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL03,,,51.3,-125.77,137,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL04,,,51.3,-125.77,137,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL05,,,51.3,-125.77,105,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL06,,,51.3,-125.77,105,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL10,,,51.57,-125.5,427,Holliday,Capture
Populus trichocarpa,KL,Ptrichocharpa_KL13,,,51.73,-125.57,427,Holliday,Capture
Populus trichocarpa,KT,Ptrichocharpa_KT03,,,54.25,-128.52,122,Holliday,Capture
Populus trichocarpa,KW,Ptrichocharpa_KW01,,,55.08,-128.18,177,Holliday,Capture
Populus trichocarpa,KW,Ptrichocharpa_KW03,,,55.27,-128.07,579,Holliday,Capture
Populus trichocarpa,LA,Ptrichocharpa_LA02,,,45.2,-123.08,100,Holliday,Capture
Populus trichocarpa,LC,Ptrichocharpa_LC00,,,45.57,-122.4,9,Holliday,Capture
Populus trichocarpa,LI,Ptrichocharpa_LI00,,,50.3,-122.75,222,Holliday,Capture
Populus trichocarpa,LI,Ptrichocharpa_LI02,,,50.5,-123,271,Holliday,Capture
Populus trichocarpa,LI,Ptrichocharpa_LI03,,,50.5,-123,271,Holliday,Capture
Populus trichocarpa,LI,Ptrichocharpa_LI06,,,50.55,-123.2,274,Holliday,Capture
Populus trichocarpa,LI,Ptrichocharpa_LI10,,,50.62,-123.38,411,Holliday,Capture
Populus trichocarpa,LI,Ptrichocharpa_LI12,,,50.62,-123.38,411,Holliday,Capture
