Orthogroup,At Genes,Tau Min,Tau Z,At Node Betweenness Max,At Node Betweenness Z,At Node Strength Max,At Node Strength Z,At Node Degree Max,At Node Degree Z,At Node Closeness Max,At Node Closeness Z
OG0009913,AT5G15680,0.416532318,1.505110306,12801.16667,-0.864723288,4391.0035,2.219636183,1077,1.615238309,1.01E-05,1.009041199
OG0009915,AT5G16280,0.401818182,1.638088966,25907.33333,0.067551519,4533.6142,2.356709753,1259,2.530123701,1.02E-05,1.750348341
OG0009916,RAD4,0.517939903,0.778108369,20298.9,-0.34417691,1966.7515,0.197389735,663,0.294895446,9.85E-06,0.250083149
OG0009917,AT5G17070,0.56345409,0.506947069,41950.03333,1.111448035,2608.2811,0.66877501,855,0.830323088,1.00E-05,0.884333417
OG0009918,APG5,0.487802738,0.96860205,33931.06667,0.620491121,2533.1725,0.613869888,808,0.695635764,1.00E-05,0.872260149
OG0009919,AT5G17370,0.516830644,0.784525221,53942.4,1.716212036,875.8139,-0.639774424,312,-0.557556868,9.58E-06,-0.222567791
OG0009920,ER-ANT1,0.912386262,-1.100316066,48128.13333,1.438076248,1823.5498,0.091343322,611,0.176658287,1.01E-05,1.299308896
OG0009921,AT5G17460,0.823605099,-0.75511037,18287.66667,-0.485438459,1387.2487,-0.245693562,384,-0.376297445,9.10E-06,-0.763488285
OG0009922,TFL2,0.532054309,0.68875122,35369.56667,0.709646561,3247.2712,1.129677067,1040,1.451023161,1.01E-05,1.368890586
OG0009924,SPL7,0.64164555,0.06699399,34008.06667,0.625290081,1535.1599,-0.12376149,525,-0.021589572,9.98E-06,0.603988138
OG0009925,AT5G19050,0.655928331,-0.005467852,26156.96667,0.082187244,2182.4433,0.354842718,742,0.511951285,9.99E-06,0.644258141
OG0009926,AT5G19300,0.779756494,-0.583079711,2733.833333,-1.843475725,3841.1348,1.620867333,901,0.965966118,9.20E-06,-0.680226604
OG0009927,emb1138,0.701446166,-0.219123979,28137.66667,0.229430038,2954.8056,0.917178702,802,0.677164175,9.80E-06,0.155694727
OG0009928,AT5G26610,0.494872998,0.920129651,25915.3,0.068465796,2921.6645,0.895174455,894,0.945800474,1.01E-05,1.147114495
OG0009929,AT5G27830,0.585040276,0.381296651,50096.3,1.552374934,2190.8129,0.35937976,716,0.441762822,1.01E-05,0.926479219
OG0009930,CYCH;1,0.615320911,0.217307901,14084.3,-0.772471819,2777.3748,0.798550347,828,0.759425184,9.66E-06,-0.086764374
OG0009931,AT5G49540,0.531316017,0.69175171,28296.4,0.240682675,2531.431,0.612035435,808,0.695635764,1.00E-05,0.818364727
OG0009932,AT5G48830,0.518605308,0.77013207,42694.23333,1.16072319,2252.3441,0.406498286,720,0.450495461,1.00E-05,0.680993207
OG0009933,AtSPO22,0.806390693,-0.693630182,NA,NA,NA,NA,NA,NA,NA,NA
OG0009934,emb1441,0.584073593,0.385750253,44496.66667,1.27425921,3975.3593,1.763152231,1146,1.927982115,1.02E-05,1.943825104
OG0009935,AT5G50100,0.787011419,-0.616693934,21499.16667,-0.259820255,1285.0687,-0.320079195,389,-0.360028511,9.38E-06,-0.483728788
OG0009936,AT5G51010,0.710807119,-0.263248058,15114.16667,-0.691768105,1330.3476,-0.285381641,398,-0.330979628,9.12E-06,-0.750530157
OG0009937,AT5G51340,0.588702148,0.358824414,33723.73333,0.608738597,3092.3479,1.017168527,1007,1.309990845,1.01E-05,1.277003067
OG0009939,AT5G52220,0.735191198,-0.37494743,NA,NA,NA,NA,NA,NA,NA,NA
OG0009940,AT5G52380,0.753809524,-0.453868665,13652.06667,-0.802320162,3490.997,1.327399647,918,1.018189172,9.66E-06,-0.100507063
OG0009942,AT5G52980,0.425235549,1.443771693,15174.2,-0.68521671,2026.3602,0.240369697,666,0.303162359,9.87E-06,0.305073034
OG0009944,emb2737,0.544834957,0.623499974,20072.98333,-0.361326468,2154.7637,0.337088136,657,0.279369619,9.65E-06,-0.114574813
OG0009945,PRMT10,0.707258633,-0.246760297,15742.08333,-0.646879631,3635.022,1.445815295,973,1.185530254,9.58E-06,-0.219763544
OG0009947,AT5G54910,0.720282659,-0.309750912,6896.466667,-1.321552163,4106.6312,1.883152035,952,1.11994656,9.54E-06,-0.279053478
OG0009948,AT5G55570,0.919215478,-1.137344231,6640.666667,-1.350499247,771.273,-0.749321802,242,-0.7691979,8.61E-06,-1.113706446
OG0009949,AT5G55640,0.431321023,1.389755186,24776.33333,-0.015203329,935.7039,-0.586564306,336,-0.491948227,9.83E-06,0.202663121
OG0009950,AT5G56120,0.830976589,-0.787745784,2473,-1.872515126,1741.7883,0.034060729,350,-0.45926259,8.48E-06,-1.190456405
OG0009952,AT5G58030,0.484123398,0.993954018,26391.83333,0.095924185,4255.9591,2.043534914,1264,2.545343442,1.02E-05,1.912608769
OG0009953,AT5G58450,0.5004329,0.888105246,35746.63333,0.735304129,2709.5934,0.74811454,875,0.890644636,9.96E-06,0.561468192
OG0009954,AT5G58510,0.509218811,0.828302662,34613.73333,0.665736067,3213.0204,1.104706574,1026,1.390150238,1.02E-05,1.534367169
OG0009956,NRPB7,0.457826028,1.180142261,27669.86667,0.189644672,2585.6407,0.653264712,802,0.677164175,1.00E-05,0.738096041
OG0009958,PNT1,0.520072695,0.760624697,8150.333333,-1.206040077,1237.2847,-0.355490418,412,-0.295530641,9.60E-06,-0.183147619
OG0009959,RFC1,0.637860367,0.082406104,22106.23333,-0.210117543,3925.1002,1.710932123,1111,1.758852175,9.96E-06,0.573612597
OG0009960,AT5G26180,0.804957408,-0.686504917,9365,-1.098570705,2828.1235,0.833331256,820,0.72973742,9.36E-06,-0.508142072
OG0009961,TBL5,0.519405014,0.764577701,26765.96667,0.124987152,1492.1127,-0.160620837,512,-0.04988568,9.94E-06,0.502959535
OG0009962,AT5G19950,0.575798804,0.435271776,21831.13333,-0.232552797,2285.2334,0.433731732,734,0.487491941,1.00E-05,0.703013158
OG0009963,AT5G19930,0.631848244,0.113590332,38458.96667,0.910715273,2243.7766,0.400890523,705,0.407819613,1.00E-05,0.709255499
OG0009964,AT5G19680,0.517464562,0.780911785,30366.33333,0.383487194,2481.7275,0.574329598,825,0.751336336,1.00E-05,0.853290365
OG0009965,AT5G24500,0.409634551,1.55761074,13770.16667,-0.795626097,1434.806,-0.208563589,493,-0.097451583,9.86E-06,0.265170376
OG0009966,AT5G24260,0.607808241,0.256217003,22375.06667,-0.19057347,1123.3451,-0.435068292,396,-0.339019743,9.87E-06,0.299026348
OG0009967,AT5G23240,0.806531776,-0.69400617,4488.833333,-1.585691467,735.2469,-0.786065339,213,-0.86737773,8.95E-06,-0.884783049
OG0009968,AT5G61370,0.753218521,-0.451903802,11319.16667,-0.95775692,1720.5863,0.013074732,409,-0.302525714,9.09E-06,-0.779044637
OG0009969,TOC1,0.574563413,0.442105419,19029.4,-0.4340658,1079.4811,-0.46433661,310,-0.564674764,9.57E-06,-0.239430902
OG0009970,LFY,0.991044449,-1.699949465,NA,NA,NA,NA,NA,NA,NA,NA
OG0009971,AT5G61990,0.603520164,0.278578481,28153.3,0.230678871,1866.1511,0.12131072,609,0.174188131,9.87E-06,0.298708406
OG0009972,AT5G63060,0.467359307,1.109020602,25640.03333,0.046232804,1624.7486,-0.057193479,510,-0.055975311,9.70E-06,-0.024326788
OG0009973,AT5G63440,0.582206682,0.396598283,22832.66667,-0.153848416,2215.6143,0.377276712,728,0.476904154,1.00E-05,0.734109349
OG0009974,AT5G64380,0.633228388,0.104967789,41313.36667,1.072807281,2066.7694,0.27273647,656,0.276841271,9.80E-06,0.144624594
OG0009975,TIN1,0.944147455,-1.26565639,1221.333333,-2.156394331,925.1651,-0.601435841,216,-0.855480313,8.86E-06,-0.947228095
OG0009976,FAS2,0.767090156,-0.517731412,5728.566667,-1.438931892,1048.4508,-0.487491941,264,-0.704571167,8.61E-06,-1.108632969
OG0009977,AT5G64680,0.637831095,0.082702671,14469.56667,-0.74129386,3681.1085,1.492325711,968,1.163710175,9.61E-06,-0.172336212
OG0009978,AT5G65540,0.525948561,0.723644063,43584.46667,1.210456343,3270.2267,1.150054803,1026,1.390150238,1.02E-05,2.008044859
OG0009979,FRO1,0.425915404,1.435441176,12238.16667,-0.900178567,2708.9068,0.747712362,800,0.670677488,9.90E-06,0.378909629
OG0009980,AT5G66930,0.640101747,0.074401449,56089.83333,1.825482894,2278.2026,0.427060484,730,0.478608219,9.98E-06,0.621966198
OG0009981,AT5G66180,0.652902979,0.006058978,19147.16667,-0.428393204,2628.3982,0.687910766,808,0.695635764,9.96E-06,0.547285745
OG0009982,AKRP,0.594018308,0.327786956,21078.46667,-0.286331846,2099.1387,0.294577894,674,0.326807241,9.75E-06,0.05506174
OG0009983,ATGRIP,0.421993506,1.463321898,20115.41667,-0.358406917,3088.7297,1.012588675,941,1.08258925,1.01E-05,1.085324908
OG0009984,PID2,0.907423301,-1.074162903,22077.66667,-0.212293932,757.1966,-0.765524567,255,-0.729340663,8.96E-06,-0.882087932
OG0009985,AT5G11340,0.661422387,-0.035030799,28554.7,0.262651736,2389.5801,0.512991449,788,0.636047797,9.80E-06,0.157541569
OG0009986,LSF1,0.53956229,0.654311384,11064.5,-0.973752336,852.0748,-0.667634684,287,-0.634187794,9.20E-06,-0.667634684
OG0009990,AT1G64355,0.588178134,0.361978316,14791.8,-0.716311339,1304.2759,-0.302525714,423,-0.268636259,9.30E-06,-0.569674346
OG0009992,AT3G29330,0.41479836,1.522774562,6120.833333,-1.391750186,515.4169,-1.071186912,185,-0.962578004,9.03E-06,-0.823475316
OG0009996,AT2G01818,0.763852814,-0.499232151,11103.33333,-0.971800259,248.1561,-1.595386157,91,-1.510153084,8.71E-06,-1.048263493
OG0010001,SPX4,0.508060905,0.838760742,31893.83333,0.479972472,1246.3535,-0.350312969,431,-0.247574229,9.86E-06,0.268321046
OG0010002,TERT,0.901871658,-1.053860686,NA,NA,NA,NA,NA,NA,NA,NA
OG0010003,SRT1,0.679680736,-0.11537534,44810.5,1.288773179,1917.8442,0.160004862,659,0.286331846,1.01E-05,0.958719354
OG0010005,AT2G39100,0.442319749,1.295174635,13399.33333,-0.820491534,1415.0199,-0.225685675,483,-0.119166894,9.60E-06,-0.185931108
OG0010008,AT4G11270,0.451731602,1.228354927,17765.4,-0.519592123,3634.3445,1.444088024,1032,1.412881935,1.00E-05,0.855480313
OG0010009,AT5G49800,0.82704826,-0.771723399,22526.83333,-0.176658287,432.5183,-1.196655014,154,-1.111448035,8.74E-06,-1.01921088
OG0010011,AT2G46000,0.72127082,-0.315026647,42944,1.172734045,1374.1283,-0.255419857,465,-0.164626167,9.71E-06,-0.005473015
OG0010093,AT1G02020,0.503551387,0.871997893,22887.83333,-0.151695049,1239.4238,-0.353871448,416,-0.284431694,9.76E-06,0.067246773
OG0010094,AT1G01920,0.710281385,-0.260495245,25661.9,0.050190116,2704.293,0.742494997,796,0.658543074,9.71E-06,0.000912165
OG0010095,AT1G01880,0.874363382,-0.947555604,8983.5,-1.133137013,423.0945,-1.214260592,150,-1.133137013,8.73E-06,-1.035705317
OG0010096,AT4G00300,0.493677156,0.930104572,51745.36667,1.615238309,1823.4642,0.091038,603,0.161544913,9.96E-06,0.568244446
OG0010097,DCL1,0.429944341,1.395210134,23201.4,-0.130811648,2443.2417,0.548698999,763,0.570032003,1.01E-05,0.906121736
OG0010099,D27,0.780856181,-0.588342651,23557,-0.106315085,890.0616,-0.630845303,283,-0.648004488,8.88E-06,-0.936331805
OG0010100,PSB27,0.771573214,-0.542220596,8486,-1.175763311,1640.6542,-0.0444066,426,-0.263281239,8.94E-06,-0.893813584
OG0010101,AT1G03650,0.4454329,1.274262359,24399.06667,-0.041363253,1070.263,-0.474180526,366,-0.419079968,9.34E-06,-0.528311902
OG0010102,SWI2,0.339123377,2.334431031,36301.2,0.767972305,2408.5553,0.526215513,793,0.647254492,1.00E-05,0.807364394
OG0010103,AT1G04390,0.425974026,1.433786978,23552.5,-0.106620869,2445.6018,0.550113351,793,0.647254492,9.99E-06,0.641641072
OG0010104,GTF2H2,0.475757576,1.047700625,18791.4,-0.452515549,2130.8882,0.321679785,707,0.413774445,9.88E-06,0.331300818
OG0010106,AT4G20720/AT1G05087/AT1G05090,0.494199134,0.168223742,13688.01905,-0.799387101,1523.3705,-0.133878943,529,-0.013378813,9.70E-06,-0.021589572
OG0010107,URH2,0.871317323,-0.932841102,75155.23333,2.501334241,1109.0614,-0.445117507,393,-0.347081835,9.76E-06,0.080966971
OG0010109,AT1G06240,0.512939959,0.804789907,35745.03333,0.734905753,1249.3064,-0.347404785,434,-0.240682675,9.85E-06,0.259820255
OG0010112,AT1G77550,0.825065591,-0.765369736,13096.33333,-0.845440188,3702.1272,1.50920279,996,1.271524914,9.51E-06,-0.324883445
OG0010113,AT1G07220,0.64585996,0.043904479,29180.73333,0.298708406,962.9983,-0.555072282,339,-0.484412486,9.84E-06,0.225061924
OG0010114,AT1G07615,0.727265745,-0.340600863,20968.16667,-0.295213029,3512.7831,1.343718906,980,1.209192146,9.71E-06,-0.005777074
OG0010115,AT1G07740,0.553636364,0.560802472,7453.833333,-1.265407254,1684.5355,-0.013682896,458,-0.18283843,9.22E-06,-0.652136003
OG0010116,AT1G08390,0.518695357,0.769337137,42721.43333,1.162514136,933.2594,-0.589817581,326,-0.5206364,9.73E-06,0.033756499
OG0010117,AT1G08580,0.649775503,0.021133978,11927.61667,-0.917641842,3843.5065,1.624269554,993,1.257993841,9.57E-06,-0.243187355
OG0010118,AIP3,0.611882675,0.234894308,30233.28333,0.373687825,3493.3237,1.329604198,1053,1.499773923,1.00E-05,0.734905753
OG0010119,CAX11,0.51991342,0.761414346,19601.83333,-0.392338195,2040.281,0.252593645,647,0.259505775,9.95E-06,0.545520712
OG0010121,AT1G09300,0.56048396,0.525180656,11232.03333,-0.964512714,3145.3474,1.051428961,813,0.710429013,9.47E-06,-0.380216691
OG0010123,AT1G09740,0.92289543,-1.158477999,100129.5,2.952334694,954.0287,-0.563961691,324,-0.525517231,9.54E-06,-0.276209461
OG0010124,AT1G09800,0.637265512,0.085372104,28167.46667,0.232552797,2235.681,0.39595295,718,0.446460783,9.57E-06,-0.232552797
OG0010125,XTH33,0.787834005,-0.621347591,3866,-1.669090396,784.1189,-0.736898804,235,-0.797296262,8.76E-06,-1.006515042
OG0010128,MORF9,0.649281591,0.024977257,10826.5,-0.990994019,2983.7449,0.940109157,780,0.60837269,9.44E-06,-0.413443237
OG0010129,AT1G11780,0.438636364,1.327291678,27734,0.197079708,2435.6567,0.543757378,778,0.602893816,1.00E-05,0.726170736
OG0010131,AT2G42220,0.822519632,-0.751185586,5894.333333,-1.417849059,1416.5282,-0.224750081,338,-0.487491941,8.49E-06,-1.181243349
OG0010132,AT1G12650,0.532868949,0.685009304,18835.56667,-0.450158958,3477.079,1.319370965,979,1.206040077,9.81E-06,0.164626167
OG0010133,AT1G12790,0.683665224,-0.135632541,8494.666667,-1.175156595,306.5013,-1.465106733,113,-1.353532757,8.90E-06,-0.9199605
OG0010135,AHP2,0.927122351,-1.171880253,31998.5,0.485780564,1233.876,-0.360028511,391,-0.354518924,9.33E-06,-0.543757378
OG0010136,AT1G13990,0.806593805,-0.694382256,23577.83333,-0.104174881,1397.9162,-0.235990454,440,-0.226621467,9.64E-06,-0.12131072
OG0010137,LSMT-L,0.587661004,0.365767759,10292.23333,-1.026392837,2420.7648,0.534264339,675,0.328732246,9.41E-06,-0.45554915
OG0010139,CCMH,0.436404221,1.350467925,31002.73333,0.418416135,2186.57,0.356786265,738,0.499856494,9.94E-06,0.487834388
OG0010140,AT1G15370,0.406958404,1.588156681,15872.15,-0.637910003,2836.3983,0.837210019,892,0.940109157,9.98E-06,0.602893816
OG0010143,AT1G16800,0.732051282,-0.358824414,33087.16667,0.565744911,2834.7126,0.836778424,846,0.812429253,9.83E-06,0.217583659
OG0010144,AT1G16870,0.597686954,0.306651571,21645.33333,-0.245066866,4020.2212,1.80186149,1128,1.835223462,9.71E-06,-0.00334461
OG0010146,ILP1,0.564007421,0.502247469,23882.5,-0.079136787,3002.2047,0.955834709,938,1.072807281,1.01E-05,1.342220527
OG0010147,AT1G17330,0.429511019,1.400706917,27548.56667,0.180983665,933.5401,-0.588009437,334,-0.496070409,9.73E-06,0.029497599
OG0010148,EGY3,0.562705628,0.512331792,15808.5,-0.642762134,363.5761,-1.345972147,120,-1.320824399,8.63E-06,-1.091923859
OG0010149,AT1G18700,0.523127501,0.742202156,35555.1,0.719852656,2507.4662,0.595253633,842,0.802320162,1.01E-05,0.978648841
OG0010150,AT1G18850,0.775324675,-0.559765109,7461.5,-1.264730433,4171.2261,1.958099481,994,1.263378525,9.54E-06,-0.284431694
OG0010151,CYP722A1,0.802428178,-0.671987281,5672.333333,-1.445815295,195.8835,-1.725568689,66,-1.680212078,7.91E-06,-1.496971107
OG0010152,AT1G20430,0.617984027,0.202804526,18245.56667,-0.488176892,2729.8687,0.767155881,801,0.672582397,9.84E-06,0.230991136
OG0010153,AT1G20770,0.441159494,1.304115172,35958.5,0.750530157,3842.4692,1.623133392,1197,2.19870257,1.02E-05,1.920238715
OG0010157,AT1G44960,0.553553811,0.561494382,12212.83333,-0.90154724,1374.3092,-0.255105733,469,-0.156618081,9.81E-06,0.176349459
OG0010161,AT5G37290,0.593157768,0.332468618,23335.06667,-0.121923343,949.5853,-0.571821384,338,-0.487491941,9.63E-06,-0.138175279
OG0010162,AT1G27530,0.52330923,0.741034823,31366.46667,0.442768704,2261.4413,0.415431163,692,0.369452606,9.91E-06,0.414768339
OG0010163,AT4G25315,0.586201299,0.373045619,12676,-0.873150096,1427.1839,-0.215093626,486,-0.112738662,9.27E-06,-0.598887455
OG0010165,AT1G19750/ATCSA-1,0.474177489,0.631777726,26615.83333,0.11396272,2155.8002,0.337731865,741,0.505376363,1.00E-05,0.755779084
OG0010170,AT1G30130,0.645355191,0.046863107,41974.33333,1.113141311,872.5455,-0.644258141,301,-0.589455798,9.66E-06,-0.088290483
OG0010171,AT1G30280,0.892799165,-1.017478544,3007.833333,-1.797255909,283.8992,-1.512057775,100,-1.461558613,8.76E-06,-1.009547203
OG0010172,AT1G30290,0.545905483,0.614193646,22120.86667,-0.208874339,2005.9323,0.225997584,655,0.273367677,9.86E-06,0.265800299
OG0010173,AT1G30845,0.704243844,-0.233375451,17729.5,-0.522029653,1252.66,-0.34385432,424,-0.265485324,9.58E-06,-0.225685675
OG0010174,SUF4,0.605574108,0.26998561,36725.81667,0.796878512,2567.1257,0.638655505,792,0.643884004,1.00E-05,0.726566577
OG0010175,SRX,0.628578055,0.135334258,30471.4,0.387417223,1420.1865,-0.221944474,468,-0.157849428,9.76E-06,0.067856272
OG0010178,HINT4,0.351785714,2.180210864,28539.68571,0.262022337,1432.6955,-0.209806711,499,-0.083102529,9.90E-06,0.368150797
OG0010179,AT4G16535,0.549878247,0.585533731,NA,NA,NA,NA,NA,NA,NA,NA
OG0010182,AT1G64150,0.707336116,-0.247065003,7352.833333,-1.273574743,1944.9296,0.180365548,561,0.0608485,9.03E-06,-0.821769402
OG0010183,ABCI1,0.58511544,0.380343293,19771,-0.381197413,1995.8742,0.21882918,673,0.322960851,9.84E-06,0.234740076
OG0010184,NRPD1A,0.657326007,-0.013448299,21622.4,-0.24914212,539.4292,-1.027938727,195,-0.928816893,9.35E-06,-0.523772646
OG0010185,ACOS5,0.999915622,-1.986945576,2106.666667,-1.958099481,593.1348,-0.952479309,112,-1.360404085,7.47E-06,-1.863810117
OG0010186,AT5G51110,0.716307893,-0.290889961,5903.166667,-1.413707369,2408.1253,0.525168186,636,0.231928064,9.01E-06,-0.839802872
OG0010188,AT1G60230,0.526430118,0.719426269,11233.9,-0.964028698,1466.4691,-0.180056516,476,-0.139403269,9.35E-06,-0.516810149
OG0010190,AT1G66330,0.482123918,1.003199425,18697.06667,-0.456561281,1564.2389,-0.096229647,456,-0.186859257,9.49E-06,-0.356786265
OG0010191,AT3G55760,0.607284669,0.258049956,25974,0.072733189,967.3686,-0.551174836,317,-0.544109909,9.73E-06,0.016723797
OG0010192,AT1G67180,0.823219205,-0.752361804,8392.333333,-1.184916505,1939.8988,0.176967132,456,-0.186859257,8.96E-06,-0.87716345
OG0010193,AT1G67350,0.60671778,0.260495245,11239.13333,-0.963061344,2057.4281,0.26422569,588,0.123455103,9.65E-06,-0.11365669
OG0010195,POD1,0.350865801,2.189860286,21953.83333,-0.221009661,2115.0309,0.307303563,698,0.387744994,9.90E-06,0.387417223
OG0010196,HPR,0.697942545,-0.204916874,8563.166667,-1.169715501,1755.8414,0.046537186,460,-0.176967132,9.10E-06,-0.770015606
OG0010197,AT1G68185,0.571672951,0.458460185,30171.15,0.366524413,1913.7323,0.157849428,643,0.253849489,9.94E-06,0.511951285
OG0010198,AT1G68220,0.736142709,-0.377802694,40167.23333,1.0014819,994.7386,-0.529710784,340,-0.480313675,9.81E-06,0.16216104
OG0010202,AT1G69400,0.742832168,-0.408778102,25364,0.024326788,1394.1211,-0.23974381,400,-0.328411328,9.30E-06,-0.577559765
OG0010203,AT1G65270,0.400704304,1.647201837,40538.83333,1.031555392,3232.4172,1.119377475,1019,1.364249407,1.02E-05,1.945840145
OG0010205,AT1G69980,0.393086533,1.712621371,37503.23333,0.841967904,3891.6174,1.682711994,1214,2.319305876,1.03E-05,2.515468401
OG0010206,EMB25,0.513136441,0.80274864,20289.66667,-0.345467628,2726.5041,0.764302417,782,0.614604247,9.76E-06,0.071513802
OG0010207,AT1G70150,0.523206555,0.741812933,22619.8,-0.16925099,3394.6643,1.24733253,1034,1.424526803,1.01E-05,1.331077496
OG0010208,AT1G70620,0.455856474,1.195099627,28221.23333,0.234740076,3378.1288,1.229009049,967,1.161319758,1.01E-05,1.105826662
OG0010209,AT1G71350,0.55,0.584481577,23059.2,-0.140938552,2240.019,0.398255942,752,0.541291545,9.95E-06,0.538828999
OG0010210,AGL12,0.943828077,-1.261060983,18966,-0.438747851,464.4853,-1.146527623,158,-1.090820734,8.19E-06,-1.334773438
OG0010213,AT1G72020,0.54310511,0.634667092,18481.83333,-0.473160073,2475.9853,0.570747536,695,0.379563079,9.65E-06,-0.105092052
OG0010214,EDA25,0.699115856,-0.210655031,13047.91667,-0.849358734,4012.6133,1.794206571,1008,1.317920313,9.64E-06,-0.130811648
OG0010215,TSK,0.794027942,-0.641187641,5705,-1.443226002,1743.9968,0.035886175,353,-0.453189321,8.99E-06,-0.857674372
OG0010216,AT1G73820,0.533931148,0.680531624,21619.23333,-0.249455772,2186.3145,0.356462247,728,0.476904154,9.92E-06,0.429726686
OG0010217,ESP1,0.555213358,0.553553514,38308.71667,0.900634604,3248.7304,1.131405347,989,1.236158089,1.02E-05,1.974917288
OG0010219,AT1G73930,0.566821274,0.487215796,37916.3,0.872260149,2932.2686,0.900634604,944,1.091923859,1.02E-05,1.840159772
OG0010220,AT1G73970,0.450836941,1.234664085,37797.31667,0.864281474,2501.5101,0.590541378,825,0.751336336,1.01E-05,1.223206213
OG0010221,ENO1,0.871478686,-0.933754832,75847.5,2.522728326,1622.6432,-0.059934671,505,-0.068770567,9.75E-06,0.065113723
OG0010222,AT1G74240,0.669708995,-0.072326966,22217.58333,-0.202973494,2542.3306,0.620859764,727,0.471800234,9.57E-06,-0.240682675
OG0010223,AT3G11620,0.614767808,0.220637928,36171.86667,0.759019564,1946.9521,0.181292749,640,0.245380202,1.01E-05,0.975708131
OG0010224,NUFIP,0.680297018,-0.117755924,14982.16667,-0.7034025,3250.7614,1.133714991,940,1.079317116,9.69E-06,-0.035581926
OG0010225,PTAC2,0.564363018,0.501241857,41115.7,1.059922168,2919.6695,0.892907255,824,0.745301827,9.80E-06,0.160312842
OG0010226,RPS9,0.80408673,-0.680159101,16948.16667,-0.573254207,2841.0093,0.841534582,717,0.444781814,9.47E-06,-0.370755041
OG0010227,LQY1,0.76755428,-0.519421886,2277.5,-1.910718571,1479.6273,-0.170793398,391,-0.354518924,8.54E-06,-1.158935959
OG0010228,EMB1793,0.378696742,1.876358562,84036.73333,2.662197915,1606.455,-0.068161031,539,0.006385195,9.85E-06,0.247574229
OG0010229,CDSP32,0.697513354,-0.203106235,25075.73333,0.005168956,1424.0806,-0.218517768,453,-0.196149741,9.22E-06,-0.648004488
OG0010230,AT1G76200,0.571370989,0.461088251,23373.5,-0.117329765,2945.4123,0.910255055,787,0.631958682,9.95E-06,0.542700188
OG0010231,AT1G76280,0.542517007,0.636837598,44235.96667,1.249984549,2975.8199,0.932567766,945,1.094687501,9.98E-06,0.613502832
OG0010233,AT1G77090,0.558835913,0.534022079,9104.166667,-1.124512359,1935.027,0.174496842,551,0.034060729,9.12E-06,-0.752143003
